artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,genre
Alpha Blondy,Brigadier Sabari,0.245,0.879,284000,0.73,3.64e-06,10,0.287,-6.795,0.163,88.291,4,0.96,reggae
Collie Buddz,Sensimillia,0.133,0.852,207520,0.819,0,8,0.278,-4.999,0.257,89.969,4,0.619,reggae
Damian Marley,Road To Zion,0.123,0.755,317333,0.696,0,1,0.106,-6.326,0.194,93.683,4,0.444,reggae
Ziggi Recado,Need To Tell You This,0.0796,0.636,252933,0.694,0,11,0.183,-6.517,0.318,79.779,4,0.821,reggae
Beres Hammond,Groovy Little Thing,0.0484,0.582,208480,0.56,4.18e-06,2,0.0909,-9.075,0.326,72.776,4,0.651,reggae
SANCHEZ,Frenzy,0.15,0.725,216520,0.69,0,9,0.144,-4.154,0.076,79.788,4,0.779,reggae
I-Octane,Wine and Jiggle,0.249,0.932,151301,0.715,0,11,0.112,-7.586,0.166,105.205,4,0.775,reggae
Groundation,Freedom Taking Over,0.0477,0.77,362480,0.64,1.75e-05,6,0.0959,-9.402,0.188,144.349,4,0.768,reggae
Bob Marley & The Wailers,Sun Is Shining,0.000482,0.78,297653,0.535,1.85e-05,3,0.0544,-9.722,0.0598,129.224,4,0.616,reggae
Mavado,Tie Yuh,0.256,0.671,182453,0.776,0,5,0.172,-4.801,0.0944,92.004,4,0.868,reggae
Aswad,I A Rebel Soul,0.0452,0.741,301800,0.436,2.06e-05,0,0.15,-13.471,0.335,132.902,4,0.885,reggae
Alborosie,No Cocaine,0.056,0.767,254907,0.732,4.73e-06,7,0.0688,-5.008,0.282,75.005,4,0.873,reggae
Niyorah,Positive Herb,0.343,0.867,260173,0.619,0,7,0.0777,-6.397,0.261,92.02,4,0.752,reggae
Shaggy,The Voices Of Sweet Jamaica - All Star Remix,0.034,0.669,246364,0.71,0,10,0.144,-3.644,0.134,174.052,4,0.902,reggae
Protoje,No Lipstick,0.367,0.657,217500,0.68,0,6,0.0918,-4.469,0.33,76.643,4,0.759,reggae
Vybz Kartel,Real Badman,0.541,0.831,202440,0.825,0,6,0.25,-3.677,0.301,105.076,4,0.555,reggae
Ziggy Marley,Beach In Hawaii,0.211,0.807,220413,0.458,9.01e-06,9,0.0839,-9.594,0.0361,100.959,4,0.886,reggae
Kalado,Bring Life,0.0939,0.713,176692,0.811,0,2,0.413,-5.896,0.348,90.82,4,0.647,reggae
Chronixx,Here Comes Trouble,0.156,0.758,234587,0.786,0,4,0.0658,-4.897,0.108,83.495,4,0.805,reggae
Max Romeo,Chase The Devil,0.0807,0.838,207667,0.34,0,2,0.105,-14.334,0.565,149.079,4,0.819,reggae
Mavado,Caribbean Girls,0.0872,0.854,186947,0.821,1.01e-05,8,0.136,-5.42,0.0654,95.021,4,0.447,reggae
Capleton,Bun Babylon,0.101,0.6,265350,0.665,0,0,0.144,-3.637,0.309,138.49,4,0.423,reggae
Ce'Cile,When Your Gone,0.116,0.782,218173,0.671,0,5,0.11,-5.571,0.203,89.119,4,0.883,reggae
Popcaan,Love Yuh Bad,0.0391,0.584,220617,0.689,0,11,0.234,-5.624,0.406,144.902,5,0.722,reggae
Queen Ifrica,Below The Waist,0.125,0.572,211947,0.667,0,7,0.304,-5.482,0.336,82.554,4,0.353,reggae
Romain Virgo,No Money,0.308,0.753,210920,0.69,0,9,0.0865,-2.947,0.259,81.99,4,0.911,reggae
Matthew McAnuff,Be Careful,0.312,0.62,234547,0.609,0,8,0.0866,-6.936,0.15,146.11,4,0.804,reggae
Naâman,Skanking Shoes,0.255,0.767,212719,0.626,0,2,0.0566,-7.892,0.114,94.689,4,0.671,reggae
Prestige Collection,Natural Mystic,0.524,0.571,340227,0.859,5.32e-05,5,0.0709,-2.547,0.0613,155.777,4,0.703,reggae
Hannah Arterton,Holiday,0.132,0.798,214520,0.754,0.000136,2,0.115,-7.269,0.0485,117.586,4,0.72,reggae
Yellowman,Zungguzungguguzungguzeng,0.0497,0.75,387307,0.474,0.0013,6,0.0896,-10.641,0.243,164.889,4,0.432,reggae
Jack White,Lazaretto,0.0046,0.381,219400,0.838,3.77e-05,6,0.101,-6.562,0.0709,118.214,4,0.573,rock
Imagine Dragons,Radioactive,0.0386,0.499,276040,0.894,0,9,0.399,-3.887,0.267,139.865,4,0.26,rock
Green Day,Wake Me Up When September Ends,0.023,0.546,285653,0.814,0,7,0.0972,-5.146,0.0314,104.98,4,0.133,rock
The Offspring,"You're Gonna Go Far, Kid",0.00485,0.547,178333,0.877,0,9,0.247,-5.135,0.0658,126.083,4,0.605,rock
Paramore,Still Into You,0.0098,0.602,216013,0.923,0,5,0.0561,-3.763,0.044,136.01,4,0.74,rock
Red Hot Chili Peppers,Under The Bridge,0.0576,0.559,264307,0.345,0.000105,4,0.141,-13.496,0.0459,84.581,4,0.47,rock
The Verve,Bitter Sweet Symphony,0.0313,0.383,358333,0.907,0,9,0.347,-5.409,0.0405,171.052,4,0.513,rock
Gorillaz,Clint Eastwood,0.0249,0.663,340920,0.694,0,10,0.0698,-8.627,0.172,167.964,4,0.515,rock
Interpol,All The Rage Back Home,4.2e-05,0.288,262427,0.907,0.579,7,0.277,-5.753,0.0576,84.483,4,0.34,rock
Fall Out Boy,Centuries,0.00441,0.346,231813,0.844,0,9,0.113,-3.164,0.0857,175.997,4,0.411,rock
Red Hot Chili Peppers,Californication,0.0021,0.592,329733,0.767,0.00165,9,0.127,-2.788,0.027,96.483,4,0.317,rock
Jack White,Would You Fight For My Love?,0.448,0.512,247987,0.558,0.02,0,0.105,-8.925,0.0652,119.518,4,0.492,rock
Pixies,Where Is My Mind?,0.00769,0.519,233493,0.413,0.000736,4,0.1,-15.128,0.0341,81.638,4,0.212,rock
Boston,More Than a Feeling,0.000894,0.377,285133,0.682,0.00217,7,0.0504,-8.039,0.0299,108.736,4,0.277,rock
alt-J,Every Other Freckle,0.614,0.543,216004,0.707,0.0414,2,0.118,-7.636,0.07,143.915,4,0.5,rock
Metallica,Enter Sandman,0.00206,0.579,331573,0.824,0.00903,6,0.059,-8.71,0.03,123.331,4,0.64,rock
The Goo Goo Dolls,Iris,0.00133,0.291,289907,0.79,5.61e-06,11,0.0811,-5.683,0.0363,155.667,3,0.493,rock
Bon Jovi,Livin' On A Prayer,0.0665,0.52,250627,0.887,0.000179,0,0.186,-3.296,0.0349,122.528,4,0.792,rock
Blur,Song 2,0.00188,0.658,121880,0.709,0.00447,8,0.0657,-6.736,0.0904,129.699,4,0.852,rock
Kings of Leon,Sex on Fire,0.00166,0.544,204587,0.903,0.00632,9,0.1,-5.651,0.0545,153.629,4,0.437,rock
The Killers,Somebody Told Me,0.000123,0.5,197160,0.975,0.000379,10,0.104,-3.176,0.0824,138.005,4,0.771,rock
MGMT,Electric Feel,0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,0.035,103.038,3,0.544,rock
Lenny Kravitz,The Chamber,9.49e-05,0.661,297321,0.925,0.014,7,0.0713,-6.396,0.0327,117.524,4,0.909,rock
Arctic Monkeys,Do I Wanna Know?,0.35,0.535,273424,0.574,9.96e-05,2,0.12,-6.865,0.0372,84.984,4,0.461,rock
Metallica,Nothing Else Matters,0.0505,0.558,388733,0.364,5.02e-06,4,0.0753,-11.258,0.0265,142.171,3,0.165,rock
Radiohead,Creep,0.0102,0.515,238640,0.43,0.000141,7,0.129,-9.935,0.0369,91.841,4,0.096,rock
Paramore,Ain't It Fun,0.154,0.61,296520,0.893,4.41e-05,9,0.021,-3.681,0.0921,104.031,4,0.666,rock
Five Finger Death Punch,Wrong Side Of Heaven,0.00731,0.475,270933,0.933,0,4,0.276,-4.584,0.0693,150.078,4,0.536,rock
Death From Above 1979,Trainwreck 1979,2.1e-05,0.522,226693,0.934,0.00399,5,0.253,-5.03,0.0617,135.052,4,0.307,rock
The Killers,Mr. Brightside,0.00108,0.33,222587,0.936,0,1,0.0926,-3.66,0.0917,148.112,4,0.218,rock
WALK THE MOON,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,0.0633,128.047,4,0.637,rock
Evanescence,Bring Me To Life,0.00895,0.316,235893,0.945,1.85e-06,4,0.396,-3.169,0.124,189.931,4,0.303,rock
The Black Keys,Gotta Get Away,0.0175,0.475,180173,0.836,0,4,0.104,-5.446,0.0529,123.144,4,0.716,rock
Foo Fighters,Everlong,5.96e-05,0.412,250547,0.882,0.00031,11,0.0805,-5.54,0.0369,158.066,4,0.365,rock
Aerosmith,I Don't Want to Miss a Thing,0.165,0.383,298760,0.662,0,2,0.248,-5.162,0.0333,121.154,4,0.14,rock
Queen,Bohemian Rhapsody,0.273,0.395,354320,0.407,0,0,0.212,-9.91,0.0545,143.456,4,0.249,rock
Nirvana,Come As You Are,0.000182,0.505,218920,0.825,0.000948,4,0.0855,-5.721,0.0401,119.987,4,0.535,rock
alt-J,Breezeblocks,0.096,0.616,227080,0.656,0.000879,5,0.205,-7.298,0.0344,150.071,4,0.283,rock
My Chemical Romance,Welcome to the Black Parade,0.000289,0.217,311107,0.905,0.00011,2,0.222,-4.103,0.0752,96.95,4,0.225,rock
MGMT,Kids,0.00076,0.451,302840,0.931,0.0049,9,0.361,-3.871,0.0719,122.961,4,0.182,rock
3 Doors Down,Kryptonite,0.00624,0.545,233827,0.86,2.18e-05,11,0.165,-5.054,0.0306,99.031,4,0.591,rock
Slipknot,The Devil In I,0.00591,0.398,342821,0.939,0.000881,9,0.357,-2.865,0.0648,92.027,4,0.228,rock
Queen,Don't Stop Me Now,0.0653,0.56,209560,0.746,0.000394,5,0.51,-9.957,0.172,156.435,4,0.626,rock
Queens of the Stone Age,No One Knows,0.0359,0.507,278707,0.588,0.000129,0,0.373,-4.881,0.0641,170.889,4,0.631,rock
Joy Division,Love Will Tear Us Apart - 2011 Total Version,0.00103,0.524,206227,0.921,0.768,2,0.128,-7.709,0.0367,146.849,4,0.911,rock
Imagine Dragons,Demons,0.23,0.499,175200,0.73,0.00018,3,0.378,-2.831,0.0367,90.058,4,0.339,rock
Green Day,21 Guns,0.0518,0.268,321093,0.742,0,5,0.626,-4.939,0.0355,159.779,4,0.413,rock
Sheppard,Geronimo,0.421,0.708,218228,0.779,0.00176,7,0.115,-6.28,0.0787,142.012,4,0.452,rock
American Authors,Best Day Of My Life,0.0629,0.673,194240,0.902,0.000174,2,0.0552,-2.378,0.0347,100.016,4,0.53,rock
Kings of Leon,Use Somebody,0.00552,0.276,230760,0.715,0.000417,0,0.201,-5.356,0.0432,137.028,4,0.167,rock
Scorpions,Wind Of Change,0.371,0.48,313227,0.535,0,0,0.0929,-10.232,0.0324,75.766,4,0.297,rock
Keane,Somewhere Only We Know,0.0693,0.437,237547,0.59,3.01e-06,9,0.0797,-6.791,0.0255,172.004,4,0.344,rock
Cobra Starship,Never Been In Love (feat. Icona Pop),0.00602,0.631,222714,0.929,0,7,0.261,-3.844,0.0316,121.08,4,0.684,rock
Enter Shikari,The Last Garrison,5.91e-05,0.362,222520,0.866,2.82e-06,2,0.147,-4.768,0.0388,175.695,4,0.391,rock
No Doubt,Don't Speak,0.224,0.515,263560,0.705,1.33e-05,0,0.17,-7.055,0.0333,76.078,4,0.542,rock
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),0.0313,0.561,186827,0.927,2.34e-05,9,0.529,-4.374,0.0619,152.011,4,0.562,rock
The Black Keys,Lonely Boy,0.00417,0.356,193653,0.872,0.00975,2,0.0997,-7.837,0.068,166.3,4,0.592,rock
Slipknot,The Negative One,0.0002,0.505,325171,0.979,0.00135,0,0.334,-1.665,0.0715,108.2,4,0.316,rock
Arctic Monkeys,R U Mine?,0.0468,0.52,200188,0.785,0,6,0.698,-4.765,0.0329,96.996,4,0.678,rock
Linkin Park,Numb,0.00366,0.493,186240,0.856,0,6,0.628,-4.134,0.0384,110.097,4,0.218,rock
Red Hot Chili Peppers,Dani California,0.0193,0.556,282160,0.913,8.59e-06,0,0.346,-2.36,0.0437,96.184,4,0.733,rock
Kasabian,eez-eh,0.00041,0.659,179933,0.898,0.0396,11,0.102,-4.284,0.0447,122.013,4,0.746,rock
blink-182,All The Small Things,0.0122,0.439,168000,0.891,0,0,0.547,-4.764,0.057,148.599,4,0.689,rock
alt-J,Left Hand Free,0.462,0.697,173631,0.877,0.00943,3,0.083,-4.465,0.0462,101.99,4,0.798,rock
Nirvana,Smells Like Teen Spirit,2.86e-05,0.516,301920,0.906,0.000101,1,0.105,-4.525,0.0658,116.775,4,0.725,rock
Hoobastank,The Reason,0.0134,0.473,232800,0.643,0,4,0.16,-4.67,0.0293,82.95,4,0.0847,rock
Audioslave,Like a Stone,0.00797,0.614,293960,0.568,0,7,0.0997,-5.477,0.0276,107.849,4,0.51,rock
The Black Keys,Fever,0.00378,0.609,246307,0.674,0.000302,9,0.129,-6.506,0.0355,127.541,4,0.744,rock
Journey,Don't Stop Believin',0.127,0.5,250987,0.748,0,4,0.447,-9.072,0.0363,118.852,4,0.53,rock
American Authors,Believer,0.00144,0.581,183893,0.968,0.0238,1,0.161,-2.92,0.0373,120.004,4,0.907,rock
Arctic Monkeys,Snap Out Of It,0.249,0.728,193030,0.638,0,5,0.116,-6.455,0.0336,130.014,4,0.874,rock
Slipknot,Killpop,0.000311,0.306,225067,0.926,0.000644,1,0.0776,-2.754,0.0912,158.47,4,0.469,rock
Linkin Park,Until It's Gone,0.0172,0.47,233240,0.878,0.054,4,0.235,-3.391,0.0429,114.986,4,0.315,rock
Guns N' Roses,Sweet Child O' Mine,0.138,0.45,355267,0.941,0.123,6,0.108,-4.725,0.0489,125.138,4,0.651,rock
Modest Mouse,Float On,0.013,0.649,208467,0.888,2.23e-06,6,0.0888,-4.807,0.0293,100.975,4,0.574,rock
Imagine Dragons,Warriors,0.0815,0.26,170067,0.823,0.00223,4,0.204,-6.216,0.069,78.772,4,0.313,rock
Band of Horses,The Funeral,0.0142,0.316,321147,0.769,0,0,0.0928,-5.283,0.0422,122.507,4,0.112,rock
Linkin Park,In The End,0.0113,0.553,219000,0.9,0,3,0.322,-4.556,0.0584,105.213,4,0.397,rock
Foster The People,Pumped Up Kicks,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.963,rock
Rage Against The Machine,Killing In The Name - Remastered,0.0266,0.466,313573,0.833,0,7,0.0327,-4.215,0.304,88.785,4,0.663,rock
Edward Sharpe & The Magnetic Zeros,Home,0.292,0.542,303200,0.589,0.000522,2,0.177,-6.623,0.0318,111.665,4,0.139,rock
Jamie T,Zombie,0.0135,0.546,246187,0.911,0,4,0.493,-4.639,0.0729,145.205,4,0.671,rock
blink-182,I Miss You,0.00162,0.657,227213,0.776,4.5e-06,11,0.0824,-6.382,0.0338,109.997,4,0.602,rock
R.E.M.,Losing My Religion,0.0767,0.672,267733,0.841,0,9,0.135,-5.992,0.0285,125.437,4,0.822,rock
The Strokes,Reptilia,0.000563,0.486,219754,0.666,0.789,9,0.101,-5.084,0.033,157.992,4,0.745,rock
Weezer,Back To The Shack,0.00498,0.432,186613,0.709,2.67e-05,1,0.176,-5.217,0.0457,172.022,4,0.654,rock
Foo Fighters,The Pretender,0.000917,0.433,269373,0.959,0,9,0.028,-4.04,0.0431,172.984,4,0.357,rock
3 Doors Down,Here Without You,0.0537,0.536,238560,0.55,0,10,0.134,-6.733,0.0248,144.018,4,0.227,rock
Guns N' Roses,November Rain,0.0259,0.329,536960,0.679,0.315,11,0.123,-8.219,0.0314,80.029,4,0.259,rock
Two Door Cinema Club,What You Know,0.000728,0.556,191400,0.763,6.79e-06,6,0.071,-3.952,0.0413,138.986,4,0.821,rock
System of a Down,Chop Suey!,0.000278,0.419,210240,0.934,0.0015,7,0.132,-3.908,0.12,127.288,4,0.32,rock
Europe,The Final Countdown,0.0628,0.536,310333,0.844,0.00084,6,0.0608,-6.918,0.058,117.652,4,0.187,rock
Franz Ferdinand,Take Me Out,0.000423,0.278,237027,0.676,0.000899,9,0.136,-8.821,0.0371,104.545,4,0.494,rock
Survivor,Eye of the Tiger,0.195,0.806,244080,0.599,0.000455,0,0.0837,-9.379,0.0323,109.016,4,0.584,rock
Seether,Words As Weapons,0.0111,0.59,240200,0.904,0.000719,5,0.0511,-5.58,0.058,109.932,4,0.658,rock
Avenged Sevenfold,Hail to the King,0.000376,0.585,304880,0.887,0.0518,3,0.132,-5.086,0.0362,118.035,4,0.717,rock
Bon Jovi,It's My Life,0.0302,0.541,224600,0.936,3.03e-06,0,0.363,-3.038,0.0525,120.06,4,0.456,rock
Guns N' Roses,Welcome To The Jungle,0.0301,0.456,271867,0.978,0.499,10,0.313,-4.869,0.112,123.411,4,0.342,rock
Green Day,Basket Case,0.00293,0.442,181533,0.943,8.71e-06,3,0.091,-3.205,0.0602,85.064,4,0.794,rock
TV On The Radio,Happy Idiot,0.00226,0.617,183002,0.948,0.00221,11,0.0755,-4.236,0.0621,139.996,4,0.852,rock
"Earth, Wind & Fire",Boogie Wonderland,0.0801,0.801,287867,0.824,0.0144,2,0.0236,-9.494,0.0332,131.807,4,0.967,soul
Bill Withers,Lean on Me - Single Version,0.824,0.617,257240,0.239,1.72e-05,0,0.147,-11.219,0.0591,75.114,4,0.43,soul
Angie Stone,Wish I Didn't Miss You,0.348,0.852,269267,0.755,0.000265,7,0.0734,-5.253,0.0327,123.894,4,0.843,soul
Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",0.00495,0.646,158040,0.784,0,5,0.061,-6.137,0.0334,108.84,4,0.81,soul
The O'Jays,Back Stabbers,0.349,0.742,184107,0.837,2.56e-06,0,0.675,-7.473,0.0389,124.173,4,0.925,soul
Marvin Gaye,Let's Get It On,0.0863,0.553,292067,0.637,1.86e-06,3,0.0532,-10.191,0.0504,166.492,4,0.669,soul
Musiq Soulchild,Love,0.369,0.463,304667,0.395,0,6,0.107,-9.944,0.055,98.656,4,0.349,soul
Otis Redding,Tramp,0.164,0.798,179480,0.612,1.51e-05,7,0.165,-6.283,0.0594,106.981,4,0.908,soul
Erykah Badu,Bag Lady,0.342,0.751,348893,0.423,1.41e-06,5,0.0855,-9.053,0.117,75.478,4,0.615,soul
Martha Reeves & The Vandellas,Heatwave,0.176,0.397,163627,0.648,0,5,0.552,-10.051,0.0345,165.873,4,0.899,soul
The Temptations,My Girl,0.149,0.549,169831,0.529,0,0,0.364,-6.27,0.0382,104.759,4,0.479,soul
Four Tops,"I Can’t Help Myself (Sugar Pie, Honey Bunch)",0.203,0.692,165920,0.651,0,0,0.114,-7.466,0.0296,126.815,4,0.967,soul
Stevie Wonder,I Was Made To Love Her,0.0301,0.542,156387,0.679,0,10,0.0405,-6.295,0.0306,103.362,4,0.881,soul
Louis Armstrong,What A Wonderful World,0.771,0.358,140813,0.443,0.309,5,0.354,-10.305,0.0383,71.533,4,0.319,soul
Candi Staton,Young Hearts Run Free,0.13,0.653,248360,0.652,1.58e-05,7,0.202,-9.304,0.0427,115.388,4,0.848,soul
Adele,Right As Rain,0.77,0.842,197347,0.676,0,1,0.0891,-5.88,0.0852,137.192,4,0.907,soul
Otis Redding,I Can't Turn You Loose,0.559,0.83,159627,0.886,0.0364,2,0.361,-6.663,0.0337,126.701,4,0.981,soul
The Spinners,It's A Shame,0.115,0.361,191413,0.815,0,8,0.125,-7.724,0.105,198.107,4,0.609,soul
"Grover Washington, Jr.",Just The Two Of Us,0.418,0.787,237667,0.326,0.0263,1,0.0514,-14.809,0.0835,95.892,4,0.601,soul
Four Tops,Bernadette,0.18,0.747,186133,0.661,0,6,0.635,-7.294,0.033,110.966,4,0.72,soul
Raphael Saadiq,Love That Girl,0.0136,0.71,184413,0.674,1.73e-05,1,0.0366,-5.393,0.0352,124.033,4,0.687,soul
James Brown,Papa's Got A Brand New Bag,0.493,0.746,125707,0.702,0.0398,4,0.0964,-8.099,0.0766,129.434,4,0.904,soul
Wilson Pickett,Land Of 1000 Dances,0.0128,0.618,146973,0.588,0.0266,2,0.351,-11.624,0.0735,86.903,4,0.741,soul
Stevie Wonder,Isn't She Lovely - Edit,0.185,0.75,199387,0.683,6.12e-05,1,0.0782,-8.958,0.0472,118.742,4,0.911,soul
Amy Winehouse,Valerie - '68 Version,0.0186,0.673,239907,0.826,0.000301,5,0.0894,-4.28,0.032,100.626,4,0.763,soul
Yvonne Fair,It Should Have Been Me,0.359,0.663,204520,0.536,0.0001,10,0.437,-6.398,0.126,181.502,4,0.766,soul
Roy Ayers Ubiquity,Everybody Loves The Sunshine,0.021,0.571,237680,0.719,0,11,0.458,-7.206,0.0378,80.694,4,0.538,soul
Frank Wilson,Do I Love You (Indeed I Do),0.0645,0.531,144040,0.831,9.83e-06,0,0.383,-6.025,0.0422,133.506,4,0.78,soul
Marvin Gaye,Mercy Mercy Me (The Ecology),0.147,0.488,196507,0.768,0.429,11,0.0806,-8.207,0.042,93.617,4,0.445,soul
Sam Cooke,You Send Me,0.915,0.577,162467,0.254,0,4,0.136,-10.13,0.0302,96.77,4,0.46,soul
Otis Redding,My Girl,0.499,0.493,175427,0.408,1.14e-05,0,0.143,-5.979,0.0562,203.936,4,0.661,soul
Erykah Badu,Honey,0.0313,0.407,320973,0.795,0.00778,4,0.141,-7.819,0.389,87.819,4,0.492,soul
Pharrell Williams,Happy,0.286,0.652,233305,0.757,0,1,0.0886,-6.819,0.153,159.911,4,0.962,soul
The Pop Dance Band,Georgia On My Mind,0.585,0.295,220000,0.296,0,7,0.125,-12.962,0.0299,95.368,3,0.173,soul
Tracy Chapman,Fast Car,0.313,0.711,296800,0.292,0,4,0.131,-15.523,0.037,103.951,4,0.192,soul
Sam & Dave,"Hold On, I'm Comin'",0.196,0.803,155707,0.338,0.038,6,0.097,-14.029,0.0349,106.841,4,0.902,soul
Adele,Make You Feel My Love,0.907,0.552,212040,0.173,0.000401,10,0.105,-10.576,0.0292,76.97,1,0.0841,soul
The Temptations,Just My Imagination (Running Away With Me),0.921,0.442,233373,0.238,0.104,0,0.123,-14.307,0.0271,91.447,4,0.451,soul
D'Angelo,Brown Sugar,0.53,0.718,262893,0.486,0.0342,9,0.102,-8.342,0.168,83.077,4,0.585,soul
Otis Redding,Respect,0.182,0.709,129213,0.738,3.94e-05,2,0.0492,-8.405,0.0486,117.073,4,0.963,soul
Nina Simone,My Baby Just Cares For Me,0.858,0.753,217627,0.407,7.07e-06,6,0.0968,-10.386,0.0711,118.314,4,0.531,soul
"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version,0.257,0.559,225347,0.656,0.000171,9,0.2,-8.699,0.0469,79.638,4,0.671,soul
Chaka Khan,I Feel For You,0.012,0.794,218880,0.925,0.319,11,0.197,-3.778,0.0625,124.884,4,0.91,soul
Stevie Wonder,My Cherie Amour,0.123,0.553,171080,0.646,0,6,0.188,-6.756,0.0253,101.258,4,0.519,soul
Seal,Kiss From A Rose,0.684,0.583,288427,0.532,0,10,0.306,-7.11,0.0309,131.741,3,0.219,soul
Anthony Hamilton,Woo,0.128,0.824,197040,0.728,5.66e-06,6,0.0829,-6.405,0.041,97.021,4,0.71,soul
Eric B. & Rakim,Don't Sweat The Technique,0.00731,0.754,262800,0.888,0.00212,4,0.0821,-8.393,0.176,105.927,4,0.78,soul
Ben E. King,Stand By Me,0.114,0.642,182533,0.156,0.000103,9,0.105,-16.998,0.0376,119.743,4,0.669,soul
The Ronettes,Be My Baby,0.181,0.511,160907,0.769,0,4,0.0921,-7.032,0.042,129.657,4,0.814,soul
Adele,Hometown Glory,0.964,0.445,271227,0.337,7.36e-05,10,0.105,-8.536,0.0368,122.6,4,0.217,soul
Martha Reeves & The Vandellas,Nowhere To Run - Single Version / Mono,0.135,0.646,171933,0.926,0.0166,2,0.0874,-2.352,0.0539,129.361,4,0.961,soul
Ms. Lauryn Hill,To Zion,0.127,0.41,369293,0.601,0,7,0.112,-10.714,0.504,173.273,4,0.519,soul
Amy Winehouse,Tears Dry On Their Own,0.491,0.643,185187,0.871,0,1,0.29,-2.734,0.118,121.569,4,0.453,soul
The Undisputed Truth,Smiling Faces Sometimes,0.344,0.555,196893,0.554,5.04e-06,11,0.0729,-8.855,0.025,105.24,4,0.773,soul
Stevie Wonder,Superstition - Single Version,0.0172,0.642,244827,0.735,0.000733,8,0.0391,-8.866,0.0806,99.682,4,0.872,soul
Edwin Starr,War,0.0485,0.598,203373,0.816,0,1,0.225,-7.531,0.169,109.21,4,0.737,soul
Booker T. & the M.G.'s,Green Onions (45 version),0.811,0.788,167385,0.38,0.906,10,0.102,-15.179,0.0346,138.205,4,0.894,soul
The Temptations,The Way You Do The Things You Do,0.261,0.604,160493,0.606,5.22e-05,4,0.139,-7.457,0.0309,123.565,4,0.745,soul
The Jackson 5,I'll Be There,0.586,0.505,237733,0.575,2.54e-06,5,0.651,-5.57,0.0255,93.853,4,0.307,soul
Fugees,Killing Me Softly with His Song,0.0267,0.765,290293,0.437,1.28e-06,4,0.167,-10.122,0.0723,92.414,4,0.505,soul
Duffy,Stepping Stone,0.875,0.694,209453,0.523,0.000172,2,0.352,-6.407,0.0254,97.985,4,0.46,soul
Ella Fitzgerald,Summertime,0.892,0.167,297093,0.262,6.35e-05,6,0.119,-9.542,0.03,171.254,5,0.0793,soul
The Isley Brothers,Between the Sheets,0.445,0.718,338133,0.31,1.62e-06,9,0.0629,-15.513,0.0957,83.839,4,0.549,soul
Gladys Knight & The Pips,Midnight Train to Georgia,0.127,0.579,280093,0.477,0,10,0.0974,-8.539,0.0367,89.724,4,0.546,soul
Ray Charles,What'd I Say,0.657,0.506,386560,0.618,2.31e-05,4,0.248,-11.278,0.0708,89.023,4,0.788,soul
Adele,Someone Like You,0.893,0.554,285240,0.321,0,9,0.0996,-8.251,0.028,135.047,4,0.289,soul
Amy Winehouse,Back To Black,0.123,0.49,240440,0.725,2.68e-05,10,0.0983,-3.304,0.0392,123.28,4,0.321,soul
Aloe Blacc,I Need A Dollar,0.187,0.843,244373,0.483,0,8,0.0867,-7.168,0.0332,95.551,4,0.96,soul
Bill Withers,Ain't No Sunshine,0.304,0.524,122640,0.484,0.000228,4,0.0946,-8.151,0.0462,78.884,4,0.521,soul
The Temptations,Papa Was A Rollin' Stone,0.678,0.748,412027,0.568,0.0252,8,0.0646,-9.515,0.0631,120.57,4,0.862,soul
Charles Bradley,The World (Is Going Up In Flames),0.0714,0.715,202492,0.6,0.00165,5,0.0876,-7.728,0.0264,86.989,4,0.748,soul
The Meters,Cissy Strut,0.115,0.53,181840,0.811,0.831,0,0.348,-9.343,0.0997,176.142,4,0.7,soul
The Emotions,Best of My Love,0.45,0.764,219933,0.57,0.362,0,0.0812,-11.361,0.0348,115.376,4,0.972,soul
D'Angelo,Lady,0.14,0.815,346267,0.364,0.0255,8,0.121,-11.834,0.089,84.898,4,0.737,soul
The Temptations,Ball of Confusion (That's What the World Is Today),0.0149,0.592,246467,0.59,1.86e-05,0,0.13,-8.473,0.036,160.259,4,0.62,soul
Stevie Wonder,Master Blaster (Jammin'),0.0627,0.829,307533,0.545,0.000337,5,0.186,-11.013,0.0505,131.112,4,0.971,soul
Maxwell,This Woman's Work - Uncut,0.676,0.467,240320,0.329,3.69e-05,8,0.108,-9.165,0.0326,113.643,4,0.136,soul
Black/Note,The Bottle,0.702,0.685,271132,0.591,0.462,5,0.214,-14.759,0.0338,105.947,4,0.836,soul
Etta James,Something's Got A Hold On Me,0.723,0.476,169040,0.547,0,1,0.691,-7.622,0.0696,150.852,4,0.647,soul
Marvin Gaye,I Heard It Through The Grapevine,0.195,0.729,195267,0.324,0,8,0.101,-13.017,0.0393,116.855,4,0.687,soul
Alicia Keys,Un-thinkable (I'm Ready),0.732,0.595,249240,0.507,1.97e-05,7,0.106,-7.892,0.0618,86.099,4,0.348,soul
